id;top
05887;[4740, 2087, 6603, 2515, 3697, 2950, 85, 2648, 5121, 6248]
05888;[6603, 2087, 3679, 717, 4311, 973, 4740, 1613, 1920, 3067]
05889;[1531, 4028, 2399, 2309, 5070, 4310, 356, 1727, 5367, 4306]
05890;[4028, 3997, 1613, 5474, 3641, 4025, 5558, 6538, 5060, 2617]
05891;[3641, 995, 5999, 369, 5013, 5474, 4167, 4444, 4443, 3951]
05892;[6367, 6236, 2191, 1226, 4115, 4028, 5820, 3731, 4024, 6023]
05893;[4801, 5311, 3206, 2201, 2230, 2013, 3994, 40, 4038, 3016]
05894;[6048, 1287, 1277, 5868, 1745, 6249, 243, 4438, 5334, 2617]
05895;[458, 1925, 6661, 6536, 6487, 1189, 917, 1781, 2950, 6538]
05896;[3689, 5360, 497, 6359, 4310, 2013, 3016, 2504, 501, 153]
05897;[4547, 1713, 6599, 3952, 249, 4718, 5049, 4055, 1344, 5345]
05898;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
05899;[3814, 2612, 3918, 3670, 1721, 3818, 3199, 586, 6067, 3830]
05901;[917, 458, 6248, 6538, 2066, 3391, 5477, 1581, 2598, 2761]
05902;[947, 6364, 3819, 928, 3198, 956, 1705, 6327, 1770, 6365]
05903;[1705, 5926, 947, 3198, 2339, 1770, 3819, 6327, 2914, 4137]
05904;[4686, 639, 1399, 4269, 2796, 6088, 4684, 6519, 643, 3256]
05905;[1618, 584, 4024, 1617, 579, 4056, 4029, 3468, 4028, 1659]
05906;[1349, 5210, 1618, 327, 5622, 4029, 1982, 4512, 1993, 4513]
05907;[1967, 1666, 1720, 289, 4690, 3409, 1721, 5930, 1892, 6106]
05908;[1562, 2544, 4944, 245, 4942, 6513, 5492, 2914, 3618, 5964]
05909;[6066, 969, 4111, 5667, 2011, 3351, 1084, 6756, 5539, 6190]
05910;[717, 666, 6603, 6645, 4740, 2087, 6683, 4408, 5472, 973]
05911;[717, 6658, 1912, 6603, 6257, 5472, 3830, 6645, 666, 3863]
05912;[5472, 3187, 3780, 5471, 6603, 5638, 5677, 4740, 5651, 717]
05913;[546, 554, 1267, 6295, 6260, 6001, 1588, 6259, 792, 6436]
05914;[1807, 3552, 5064, 174, 826, 1641, 3201, 3533, 4716, 3161]
05915;[546, 6639, 1588, 554, 5416, 656, 2781, 3302, 3726, 1677]
05916;[4121, 2086, 4572, 1395, 4571, 4341, 1926, 6490, 4050, 1723]
05917;[2293, 3098, 1579, 3302, 1049, 5557, 1677, 572, 2867, 2794]
05918;[5087, 4859, 546, 4115, 3574, 1267, 554, 2786, 3731, 1588]
05919;[24, 5930, 289, 3077, 343, 342, 5311, 6476, 1806, 3198]
05921;[2567, 2748, 2700, 2693, 2550, 2710, 2686, 2612, 5310, 2543]
05922;[1677, 2597, 3606, 5578, 6248, 3826, 1639, 1645, 5807, 5005]
05923;[2630, 1640, 24, 1951, 6476, 904, 2121, 2967, 6436, 771]
05924;[546, 1588, 946, 554, 5800, 3574, 2783, 5087, 5799, 5173]
05925;[3366, 2616, 418, 419, 2384, 51, 3301, 2615, 4980, 122]
05926;[6412, 4215, 6389, 5239, 6753, 158, 5355, 2894, 6730, 6478]
05927;[2616, 3366, 2615, 2384, 4208, 6001, 3322, 5087, 2132, 110]
05928;[4955, 6662, 312, 4691, 2486, 6485, 2555, 812, 3393, 3605]
05929;[4590, 394, 6404, 4978, 6485, 5032, 5888, 1849, 6662, 3430]
05930;[787, 1390, 4137, 2350, 5529, 233, 2071, 442, 2348, 51]
05931;[3302, 2895, 684, 2894, 2683, 2735, 1049, 4173, 4299, 2179]
05932;[5202, 5947, 5948, 6621, 5928, 3920, 2293, 475, 4288, 555]
05933;[488, 628, 5947, 1849, 5283, 5888, 49, 6152, 4105, 3487]
05934;[4865, 3302, 5448, 6215, 6543, 4867, 4868, 4863, 4288, 6152]
05935;[5775, 4627, 266, 265, 264, 5796, 5280, 49, 4101, 2416]
05936;[3187, 5677, 3186, 3183, 362, 4253, 1375, 6599, 6724, 6085]
05937;[3187, 3186, 4253, 1639, 1813, 1745, 5994, 1804, 5995, 3276]
05938;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
05939;[2053, 4686, 2088, 3951, 6354, 6117, 5111, 910, 4205, 248]
05941;[1919, 446, 6716, 2374, 2967, 6317, 5058, 4991, 1640, 3019]
05942;[1919, 5398, 3514, 446, 5396, 3019, 5397, 5715, 6317, 2480]
05943;[6042, 3934, 5311, 1721, 5414, 289, 6343, 4902, 1722, 1666]
05944;[1051, 1264, 3097, 4924, 6085, 6388, 4320, 755, 5632, 1262]
05945;[5964, 667, 1358, 3432, 1830, 1562, 5596, 755, 4928, 2609]
05946;[4256, 5811, 5535, 1092, 369, 2401, 338, 2803, 4443, 3155]
05947;[5087, 5085, 1276, 4844, 2345, 3782, 2783, 6001, 554, 5740]
05948;[5087, 4213, 3269, 3782, 5085, 3366, 4101, 1794, 2384, 1770]
05949;[5087, 5551, 2987, 6227, 5159, 1663, 1862, 5841, 6333, 6239]
05950;[5551, 6239, 5550, 4331, 5554, 2895, 6668, 5899, 2894, 2425]
05951;[5490, 5551, 5489, 2735, 3628, 5557, 3153, 3782, 5087, 6333]
05952;[5551, 5490, 5554, 5087, 6239, 372, 6227, 6333, 3628, 3366]
05953;[5490, 5087, 372, 3782, 70, 2527, 6239, 5489, 1705, 158]
05954;[5551, 5490, 372, 1148, 70, 5087, 5489, 5557, 5524, 158]
05955;[5551, 372, 5554, 5490, 158, 3628, 5087, 5557, 6239, 1136]
05956;[5551, 5490, 5087, 5554, 6333, 2439, 5524, 2440, 5489, 6239]
05957;[6131, 2307, 5202, 6583, 6586, 2141, 2357, 2961, 3608, 5263]
05958;[5283, 4105, 3363, 2937, 6199, 835, 5862, 5498, 5290, 1627]
05959;[3924, 6131, 3886, 6597, 6202, 6517, 4639, 1671, 6355, 1379]
05961;[4778, 1770, 5427, 1291, 4590, 3211, 2308, 2116, 2759, 3049]
05962;[866, 6412, 5355, 3366, 5900, 1109, 2917, 3992, 3924, 4292]
05963;[5235, 1215, 3981, 2232, 5940, 1182, 4206, 1477, 5847, 6196]
05964;[2268, 5160, 3222, 4290, 2274, 6543, 1182, 6228, 245, 286]
05965;[5493, 1165, 1528, 1575, 6372, 1164, 3815, 1922, 4263, 1166]
05966;[595, 1618, 3470, 6649, 356, 584, 6680, 390, 3159, 523]
05967;[1849, 1843, 5948, 5947, 617, 3003, 3269, 2251, 5178, 3920]
05968;[6623, 611, 4105, 3003, 2616, 6586, 6333, 6312, 4492, 1870]
05969;[5486, 2778, 5485, 4924, 4528, 5159, 1051, 4460, 6333, 5956]
05970;[2597, 2853, 4090, 5005, 6543, 2977, 2181, 679, 1795, 3077]
05971;[1148, 2895, 2894, 70, 3269, 1705, 3198, 2251, 2339, 989]
05972;[3953, 504, 5472, 4358, 2742, 5596, 20, 661, 1547, 2002]
05973;[5551, 5490, 5087, 6333, 5486, 5489, 5524, 911, 982, 6559]
05974;[5554, 5551, 6333, 5490, 24, 1928, 5087, 2722, 4451, 372]
05975;[5490, 5551, 982, 6333, 5554, 5489, 5087, 5486, 5524, 911]
05976;[1928, 6333, 277, 2566, 2777, 6723, 2361, 1187, 1926, 4311]
05977;[3328, 3323, 3321, 3293, 3781, 6044, 4203, 3300, 4930, 5874]
05978;[582, 6353, 5655, 3038, 5277, 3370, 988, 4438, 6034, 2053]
05979;[6042, 6044, 2745, 338, 5423, 5882, 5269, 4850, 2780, 298]
05981;[1088, 938, 1000, 6050, 3875, 1491, 5974, 1560, 155, 3841]
05982;[6412, 4215, 5355, 2854, 1446, 152, 3712, 986, 3368, 2440]
05983;[6227, 4208, 253, 290, 3366, 6239, 2854, 4115, 5104, 1331]
05984;[2427, 5405, 2527, 5410, 5408, 3858, 2420, 5523, 2132, 5411]
05985;[4740, 6603, 973, 2087, 3679, 2733, 5277, 717, 1448, 1318]
05986;[1613, 6603, 3679, 3067, 717, 4740, 2087, 653, 1611, 6333]
05987;[5874, 4396, 1918, 3242, 1917, 3236, 6728, 4357, 3220, 3224]
05988;[245, 2040, 5638, 1639, 5472, 1494, 6085, 989, 1848, 2234]
05989;[4660, 4598, 3857, 4661, 2283, 2161, 313, 850, 6678, 5245]
05990;[3481, 792, 1021, 4474, 880, 2179, 4660, 3187, 1313, 6241]
05991;[6599, 4511, 2338, 4968, 3054, 2447, 4719, 4514, 1648, 2736]
05992;[168, 143, 2040, 6401, 1306, 4300, 49, 6599, 76, 355]
05993;[5914, 3301, 2778, 951, 2336, 1531, 245, 437, 2421, 356]
05994;[2631, 5867, 2778, 951, 3301, 2336, 2259, 5258, 2421, 4376]
05995;[6442, 5716, 3301, 2421, 272, 2825, 2631, 5684, 5562, 3402]
05996;[479, 4952, 3830, 5901, 478, 1882, 5430, 3549, 2611, 3649]
05997;[6599, 3416, 4825, 1375, 4657, 5994, 1316, 3183, 3153, 6027]
05998;[3416, 6599, 4657, 1225, 1316, 5002, 5994, 4010, 4825, 3183]
05999;[4657, 3416, 6042, 6599, 5994, 1316, 3856, 3015, 1225, 1722]
06001;[5269, 6042, 5808, 4005, 5311, 3934, 5233, 1671, 2351, 3879]
06002;[5947, 6543, 5808, 3932, 3916, 475, 4590, 5502, 4154, 3269]
06003;[213, 643, 5808, 6599, 3742, 49, 3578, 6428, 5302, 729]
06004;[3177, 5648, 3003, 1671, 3742, 3654, 161, 919, 1586, 3870]
06005;[5648, 5269, 6042, 4703, 3177, 4154, 1671, 2013, 6086, 5233]
06006;[4372, 2133, 2351, 6671, 1986, 3702, 6276, 3146, 3589, 4001]
06007;[3416, 6599, 4657, 1316, 6027, 5324, 5994, 3183, 4718, 6034]
06008;[1528, 5360, 312, 6365, 3394, 6438, 4384, 572, 1618, 1659]
06009;[2973, 2974, 5537, 1318, 2, 4885, 314, 4740, 15, 6476]
05780;[4625, 1045, 2872, 2463, 4521, 5142, 2740, 4463, 1827, 731]
05800;[2390, 3681, 6620, 5819, 2389, 5936, 142, 3211, 1908, 487]
05820;[5087, 5486, 5491, 6559, 5352, 6333, 3269, 5085, 5367, 554]
05840;[1759, 1546, 6739, 3813, 3191, 5830, 2538, 5884, 4094, 5678]
05860;[4627, 2181, 6543, 628, 3642, 501, 6333, 4753, 4412, 5822]
05880;[5807, 5508, 1825, 1830, 4670, 1721, 1457, 1806, 1382, 3778]
05900;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
05920;[668, 1852, 2995, 1703, 5005, 2660, 896, 1434, 4319, 50]
05940;[1586, 2127, 5058, 6312, 1731, 1582, 1545, 5220, 4929, 1338]
05960;[5263, 924, 4383, 5177, 3544, 3563, 2792, 2141, 2793, 6583]
05980;[5425, 5492, 622, 3979, 1130, 386, 709, 1138, 1042, 5240]
06000;[2053, 1586, 3003, 6333, 6599, 4241, 4137, 4520, 2778, 5761]
06010;[893, 5677, 5930, 290, 5005, 6683, 100, 2528, 5763, 3915]
06011;[5335, 289, 1666, 4745, 1579, 5930, 312, 5005, 3123, 1878]
06012;[2706, 2708, 2692, 3894, 5622, 1659, 3804, 1349, 2495, 137]
06013;[4291, 6236, 4115, 24, 5736, 1224, 5623, 6660, 5715, 5880]
06014;[5880, 6658, 5930, 4408, 312, 6577, 589, 2760, 415, 5474]
06015;[750, 4902, 3618, 576, 1806, 1025, 2840, 3500, 5332, 5873]
06016;[4955, 2129, 2486, 5535, 4686, 3353, 5930, 2477, 1806, 3016]
06017;[314, 6476, 926, 289, 342, 1050, 1224, 5930, 5558, 501]
06018;[6543, 6541, 5841, 4495, 1801, 5005, 5735, 289, 4233, 6228]
06019;[5535, 3016, 1926, 1928, 1092, 4311, 5930, 6660, 6333, 4902]
06020;[4031, 4766, 586, 1723, 1854, 6286, 19, 4005, 6743, 6099]
06021;[6658, 4281, 4902, 5880, 3830, 5924, 782, 628, 1687, 521]
06022;[5157, 2991, 4680, 1818, 369, 2932, 6067, 586, 5558, 5275]
06023;[2671, 2682, 2679, 1448, 3067, 2673, 2684, 2678, 2680, 4801]
06024;[6603, 4677, 3679, 2087, 741, 3392, 2638, 4740, 3391, 1448]
06025;[5529, 3351, 1390, 2446, 2350, 2291, 4119, 2348, 4665, 2293]
06026;[603, 5311, 390, 1015, 104, 5060, 2128, 2936, 6087, 2582]
06027;[947, 5305, 2127, 2151, 950, 2591, 1705, 3929, 6590, 6438]
06028;[4056, 4612, 2141, 6636, 2694, 6589, 3060, 3364, 4038, 3923]
06029;[4024, 4038, 5423, 1618, 2211, 3142, 4029, 2483, 3768, 2207]
06030;[2371, 3467, 5899, 5890, 2207, 5830, 1784, 3470, 2833, 5891]
06031;[4715, 4051, 6031, 3979, 3738, 2436, 1068, 2407, 1981, 2226]
06032;[6603, 2087, 2777, 1423, 3679, 717, 437, 1448, 2973, 973]
06033;[1613, 4399, 6708, 1611, 4312, 1612, 1936, 6536, 2361, 4306]
06034;[5490, 372, 3628, 5551, 5554, 158, 5524, 1705, 982, 2894]
06035;[5857, 3153, 6397, 2735, 6599, 4825, 2791, 4632, 4233, 3485]
06036;[1388, 639, 3256, 4054, 1970, 1972, 4906, 644, 1751, 2733]
06037;[5722, 5721, 1897, 6390, 350, 2786, 3777, 3530, 5762, 2769]
06038;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
06039;[6648, 2987, 878, 2034, 6227, 6650, 5106, 24, 6755, 1926]
06040;[488, 5283, 4105, 5418, 5291, 5290, 5200, 1180, 5812, 4563]
06041;[5596, 3808, 3952, 5393, 430, 5474, 820, 1061, 42, 2730]
06042;[2777, 276, 2776, 2405, 6034, 5623, 5111, 3916, 2797, 1484]
06043;[6660, 6659, 1928, 877, 3051, 3481, 3049, 24, 313, 2]
06044;[6543, 6541, 5502, 2890, 6252, 4115, 5134, 6544, 5687, 4311]
06045;[6245, 6295, 5821, 6252, 6241, 1313, 1342, 6259, 1267, 6436]
06046;[6245, 1342, 6295, 792, 6252, 1424, 1353, 6259, 900, 958]
06047;[2890, 546, 1588, 301, 4291, 554, 570, 1352, 5227, 3836]
06048;[5498, 2862, 6597, 123, 2384, 4851, 4512, 2616, 113, 4639]
06049;[5051, 2006, 5049, 5010, 3643, 68, 1293, 5355, 1713, 1914]
06050;[5051, 4240, 5010, 2006, 1727, 1573, 300, 4606, 68, 2008]
06051;[5995, 5994, 3802, 1745, 1254, 5638, 119, 5472, 3786, 3187]
06052;[4731, 5868, 4420, 3788, 4578, 4749, 4009, 4438, 1854, 4421]
06053;[5551, 5087, 5490, 372, 5085, 4492, 3269, 5554, 911, 5489]
06054;[2114, 385, 10, 6033, 3864, 5251, 5243, 5322, 5574, 5874]
06055;[6184, 6178, 6186, 6185, 6182, 6064, 6169, 6000, 6332, 6056]
06056;[106, 729, 5270, 1095, 1118, 1240, 6, 2319, 3211, 2520]
06057;[5551, 5490, 5554, 5489, 5087, 372, 5510, 1862, 5518, 3269]
06058;[5551, 5490, 982, 5554, 5489, 5557, 3014, 628, 70, 372]
06059;[2777, 105, 211, 2433, 2776, 6723, 276, 29, 2691, 4636]
06060;[2037, 2595, 1254, 77, 5046, 4656, 5417, 5553, 4420, 1687]
06061;[2037, 6538, 3934, 5013, 5123, 6067, 2022, 4898, 5558, 1254]
06062;[570, 6460, 6626, 3800, 4198, 5084, 1906, 4380, 5134, 2890]
06063;[3285, 4835, 6621, 6585, 3920, 5980, 1640, 5370, 3003, 2721]
06064;[3285, 3153, 4854, 857, 4232, 4835, 5442, 6333, 70, 3782]
06065;[6333, 3285, 70, 4492, 3782, 2394, 4854, 5087, 2640, 989]
06066;[3285, 5819, 4492, 2389, 5103, 857, 70, 4854, 5087, 5101]
06067;[3277, 4160, 1257, 4110, 4819, 425, 1437, 923, 1067, 1501]
06068;[3687, 6545, 716, 5863, 5797, 2181, 715, 4622, 5122, 6152]
06069;[1618, 4024, 584, 1617, 3468, 5622, 4056, 4031, 3737, 3469]
06070;[3990, 4273, 3992, 394, 571, 123, 4209, 338, 6460, 982]
06071;[1058, 3966, 889, 5868, 1039, 1081, 5586, 987, 1518, 111]
06072;[2356, 2358, 6585, 6621, 5283, 4105, 3539, 5947, 5880, 1843]
06073;[6660, 6659, 2833, 5902, 5900, 1928, 3830, 5899, 4311, 877]
06074;[5551, 5490, 5554, 5550, 372, 5087, 4770, 5491, 2251, 2722]
06075;[5551, 5490, 5087, 5554, 372, 6333, 5489, 3465, 5524, 982]
06076;[5551, 372, 5554, 5490, 4492, 5087, 6333, 2251, 4491, 5550]
06077;[372, 5490, 5551, 158, 4360, 4137, 5524, 1705, 5489, 3924]
06078;[5551, 5490, 5554, 5087, 372, 5489, 5085, 70, 4492, 6333]
06079;[5551, 5490, 372, 5087, 5489, 5524, 6333, 5554, 158, 2251]
06080;[6137, 644, 6087, 6353, 3752, 5277, 523, 643, 3963, 1657]
06081;[4336, 4337, 5074, 2422, 6085, 6089, 4773, 1970, 2009, 2219]
06082;[4336, 5074, 727, 4142, 3015, 2009, 6599, 5005, 1496, 4261]
06083;[4261, 3015, 5074, 3964, 4260, 2097, 2952, 727, 708, 933]
06084;[2555, 6613, 2103, 2100, 4859, 4137, 5032, 6656, 22, 2545]
06085;[3616, 1922, 1586, 3618, 5413, 5051, 653, 3689, 5847, 2760]
06086;[1208, 5572, 4942, 3808, 3224, 5477, 5474, 5569, 5530, 6654]
06087;[5486, 2427, 5544, 5545, 5551, 5485, 5405, 5510, 5410, 5557]
06088;[6623, 5856, 5947, 830, 5849, 3700, 3441, 1870, 1849, 6650]
06089;[3367, 2692, 3282, 6655, 2670, 2987, 2264, 4980, 2810, 3934]
06090;[4492, 6312, 6588, 5945, 4105, 5087, 5918, 6333, 2127, 4627]
06091;[5947, 6623, 2358, 6585, 6579, 1849, 1870, 5283, 5377, 617]
06092;[1849, 1843, 6621, 4105, 5947, 5370, 2354, 5283, 4948, 5294]
06093;[3239, 4111, 1849, 1402, 259, 4105, 5370, 1843, 969, 4948]
06094;[5884, 4583, 1402, 3968, 5294, 3771, 2446, 6738, 5311, 3239]
06095;[1843, 3153, 3668, 1849, 1504, 1502, 4718, 2735, 4927, 3183]
06096;[6038, 24, 2604, 6314, 589, 5311, 1025, 1806, 1837, 2310]
06097;[3327, 6107, 2184, 3420, 284, 3815, 1528, 1849, 276, 5087]
06098;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
06099;[2346, 5159, 6621, 3252, 5158, 3574, 2184, 5005, 1726, 2640]
06100;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
06101;[2319, 5160, 2265, 3782, 3366, 115, 2643, 253, 3397, 1446]
06102;[5434, 3069, 4388, 6543, 5066, 4245, 4311, 4137, 868, 5448]
06103;[5087, 6239, 554, 3922, 5085, 6227, 70, 5554, 1928, 1926]
06104;[6227, 5087, 1928, 24, 1926, 4213, 3922, 1951, 4115, 554]
06105;[5087, 6227, 5819, 24, 6239, 554, 5104, 2251, 5841, 2414]
06106;[2439, 1630, 6689, 5899, 2440, 3976, 859, 2371, 6435, 6649]
06107;[4920, 644, 885, 4228, 6525, 4269, 2104, 1677, 3605, 3603]
06108;[6660, 6659, 6245, 5502, 6241, 5448, 6259, 792, 5269, 4311]
06109;[4991, 628, 456, 49, 4311, 6152, 24, 4721, 4233, 5159]
06110;[6728, 3003, 932, 5178, 5653, 617, 5675, 1690, 6333, 3366]
06111;[1613, 6536, 6333, 2013, 3804, 100, 4093, 1399, 3916, 5245]
06112;[1892, 3391, 3392, 4380, 4627, 425, 3952, 2406, 5632, 1801]
06113;[5280, 6766, 837, 1930, 2293, 4320, 2034, 382, 2324, 5076]
06114;[1804, 5647, 5245, 5682, 2013, 3186, 1702, 2612, 3187, 5897]
06115;[4443, 4937, 3952, 2013, 4444, 3155, 1935, 3953, 1301, 1288]
06116;[4443, 3952, 4444, 6034, 6727, 1288, 1131, 6471, 2809, 3155]
06117;[2616, 2615, 3366, 2384, 3153, 70, 6034, 158, 6655, 2735]
06118;[2616, 2615, 70, 4208, 2384, 5932, 565, 3366, 1705, 253]
06119;[3366, 2616, 2862, 5087, 253, 2630, 1446, 565, 554, 24]
06121;[5110, 5111, 3587, 368, 3588, 554, 1240, 3654, 546, 4686]
06122;[5087, 5085, 6333, 554, 5084, 2630, 4844, 5518, 1951, 4945]
06123;[6603, 2515, 2445, 4955, 1254, 3067, 1423, 2486, 2036, 2087]
06124;[4801, 437, 2687, 5321, 512, 709, 4483, 1976, 4202, 4548]
06125;[6603, 3067, 973, 1324, 2445, 3915, 1320, 1613, 717, 4306]
06126;[1092, 1074, 3253, 4269, 6715, 1073, 6714, 3969, 6160, 6195]
06127;[2595, 77, 3969, 1423, 6715, 5976, 6714, 1655, 671, 4801]
06128;[5472, 3780, 4937, 5471, 3016, 1976, 6190, 313, 2361, 5877]
06129;[877, 24, 6436, 1928, 1926, 3816, 3856, 2, 6659, 5186]
06130;[5087, 554, 546, 1588, 1677, 5491, 1726, 2184, 6333, 2251]
06131;[2184, 6702, 5159, 6333, 2749, 5140, 1726, 501, 2363, 1238]
06132;[4864, 581, 2388, 5161, 3765, 988, 588, 2411, 3950, 609]
06133;[546, 5614, 3580, 1588, 3950, 4583, 6636, 5079, 554, 5596]
06134;[1341, 3753, 6444, 5318, 5016, 5725, 5317, 6233, 355, 5792]
06135;[2887, 891, 671, 2395, 5528, 605, 2128, 195, 383, 5240]
06136;[6603, 1613, 717, 629, 4740, 3679, 2087, 973, 1448, 1920]
06137;[2810, 2264, 6603, 106, 4740, 1448, 2263, 5818, 3679, 1408]
06138;[2810, 2264, 1770, 2071, 51, 3367, 1136, 265, 2319, 3366]
06139;[5206, 2354, 5947, 2721, 2881, 4948, 5957, 4396, 4105, 1192]
06140;[1843, 1849, 4948, 1402, 2721, 4583, 6716, 5947, 5370, 969]
06141;[2439, 2440, 6689, 3976, 2755, 859, 2105, 6649, 5613, 2908]
06142;[6587, 4213, 5819, 3853, 2389, 716, 1770, 3077, 4991, 2264]
06143;[2461, 6587, 4952, 3853, 5140, 5066, 3830, 4991, 4311, 2358]
06144;[2116, 4686, 1586, 3870, 46, 6590, 3704, 2053, 5203, 37]
06145;[2053, 3619, 4686, 4640, 1586, 161, 6333, 6034, 4627, 663]
06146;[1586, 6034, 37, 2053, 3870, 3386, 6644, 2116, 5918, 46]
06147;[2116, 883, 448, 1213, 3008, 930, 3386, 2200, 4239, 2080]
06148;[6715, 6258, 5921, 5280, 663, 3619, 46, 4702, 6333, 4970]
06149;[3619, 663, 5253, 4702, 5280, 46, 3870, 1586, 1526, 6405]
06150;[2808, 2792, 2961, 6318, 2793, 2307, 3003, 3920, 2967, 4197]
06151;[5039, 1781, 5902, 1779, 619, 233, 6583, 5862, 820, 5909]
06152;[1433, 1436, 3277, 3123, 1434, 5908, 4744, 5352, 4093, 3398]
06153;[4970, 2949, 2948, 2951, 5921, 5311, 1687, 4971, 4075, 4133]
06154;[5142, 6573, 4959, 6265, 1827, 2544, 3506, 1640, 4521, 6575]
06155;[320, 469, 6149, 5258, 5867, 727, 462, 2287, 4529, 4304]
06156;[2778, 5159, 3252, 5158, 2346, 5005, 95, 5684, 343, 469]
06157;[2408, 3924, 3886, 2895, 6517, 2894, 3843, 3976, 3659, 1136]
06158;[2895, 2735, 4740, 2894, 3842, 6215, 6214, 4360, 5448, 1648]
06159;[6435, 4247, 6227, 4980, 5724, 4515, 5841, 1640, 4213, 2692]
06160;[6227, 5575, 5841, 2339, 1770, 2719, 5305, 2586, 2895, 4139]
06161;[6301, 4263, 2527, 3250, 1528, 5422, 5841, 2274, 2427, 3937]
06162;[784, 5440, 5106, 4898, 3442, 2879, 1547, 6124, 53, 694]
06163;[653, 4898, 6543, 312, 3224, 1613, 4266, 2760, 1920, 6541]
06164;[1902, 4399, 5472, 245, 784, 4363, 4898, 1466, 2544, 1848]
06165;[4013, 4773, 2009, 4248, 297, 1236, 4734, 3595, 2834, 4012]
06166;[3187, 3275, 3186, 2287, 1236, 5005, 4951, 983, 850, 4336]
06167;[290, 842, 1531, 841, 6521, 1727, 4156, 3642, 628, 4274]
06168;[3659, 866, 3363, 3544, 1226, 4215, 1140, 2231, 1148, 2756]
06169;[1928, 5104, 4311, 5652, 2893, 4115, 24, 5087, 6236, 5159]
06170;[5472, 3183, 5638, 4657, 5651, 6709, 5994, 4399, 1313, 6034]
06171;[2616, 70, 3153, 3197, 158, 4213, 1887, 2218, 2251, 6001]
06172;[1627, 1957, 4098, 3909, 5900, 5889, 1560, 4024, 152, 6219]
06173;[2427, 5410, 3858, 5523, 2387, 6113, 3725, 5942, 688, 3243]
06174;[260, 1908, 1555, 1907, 5819, 5359, 349, 6364, 947, 928]
06175;[2452, 6760, 3250, 3875, 2455, 3316, 5021, 6050, 3309, 5146]
06176;[305, 3909, 6766, 6181, 1158, 3318, 476, 6050, 2953, 3875]
06177;[2934, 5011, 4916, 3160, 5030, 4559, 2064, 206, 5029, 4561]
06178;[1448, 6603, 4740, 5441, 6196, 3934, 5087, 430, 5596, 5950]
06179;[6603, 717, 4740, 415, 2563, 6452, 1448, 3679, 973, 995]
06180;[6067, 6196, 1448, 6603, 2441, 3679, 4740, 85, 205, 3808]
06181;[5551, 5486, 5490, 4024, 5087, 4028, 1862, 372, 5554, 6543]
06182;[5551, 1770, 4972, 3198, 5427, 1862, 5510, 3014, 5490, 372]
06183;[5551, 5490, 5087, 5486, 372, 911, 5554, 5489, 6333, 5524]
06184;[2794, 2798, 1435, 4572, 3642, 5005, 4872, 5914, 842, 3187]
06185;[3642, 4753, 2159, 880, 50, 2309, 1721, 2181, 3077, 3790]
06186;[4507, 4536, 4794, 4557, 4466, 4647, 4547, 4533, 3536, 4777]
06187;[2524, 488, 908, 822, 5704, 5291, 6199, 838, 2557, 4136]
06188;[2545, 2756, 394, 6733, 1158, 1630, 5819, 4335, 3841, 6435]
06189;[1410, 899, 1725, 5895, 1418, 1629, 4530, 49, 843, 3567]
06190;[415, 5901, 812, 6452, 2961, 810, 1470, 2563, 1629, 476]
06191;[6603, 3277, 1804, 3276, 973, 4866, 2515, 4233, 3067, 1320]
06192;[4898, 5390, 5677, 893, 5774, 3915, 5477, 2637, 1925, 5452]
06193;[6603, 717, 3679, 5774, 5480, 2637, 3915, 4898, 1851, 893]
06194;[1613, 3314, 4288, 5807, 6333, 4528, 3302, 6152, 2036, 2977]
06195;[5039, 3752, 1779, 5449, 3565, 1781, 1441, 5990, 6184, 861]
06196;[4512, 3366, 565, 2616, 2384, 113, 1371, 628, 5498, 4513]
06197;[4622, 1390, 3778, 4628, 3393, 3625, 6457, 3619, 3367, 4320]
06198;[1228, 2412, 6283, 4320, 5956, 2071, 2293, 3471, 1325, 1230]
06199;[3022, 2478, 2759, 1908, 2389, 4639, 1907, 2, 2405, 4863]
06200;[979, 5541, 4004, 1150, 1759, 3244, 3245, 2745, 3727, 5091]
06201;[1611, 1613, 1612, 5486, 5590, 3932, 3269, 417, 4399, 3806]
06202;[4767, 4768, 4592, 4428, 4766, 4714, 4336, 5253, 4839, 362]
06203;[5111, 4531, 1795, 1726, 3935, 3302, 3814, 2391, 3049, 4528]
06204;[783, 5687, 1623, 463, 338, 6428, 2492, 1027, 5952, 6067]
06205;[1537, 3187, 2367, 2791, 5275, 1086, 906, 4428, 556, 2574]
06206;[3014, 6371, 2478, 1209, 694, 199, 2982, 3021, 3022, 2517]
06207;[4767, 4714, 4768, 6724, 5019, 362, 4428, 3485, 3416, 217]
06208;[3014, 1705, 5551, 372, 783, 5557, 1209, 1358, 6327, 6428]
06209;[4767, 4336, 4768, 4592, 4428, 4766, 4839, 4714, 362, 3187]
06210;[212, 4837, 4438, 6087, 4838, 3580, 177, 3031, 327, 3499]
